"Voltaje","Trat","emmean","SE","df","lower.CL","upper.CL","Channel","Concentration","Variable"
-45,"Control",0.367195755517303,0.012180070052003,14.4212868136351,0.341143517879463,0.393247993155143,"Nav1.6","1","Var2"
-45,"Veneno",0.375884966654195,0.0113580295185953,14.4212868136351,0.351591010802325,0.400178922506066,"Nav1.6","1","Var2"
-40,"Control",0.255391549518777,0.012082190809208,14.4212868136351,0.229548668090073,0.281234430947481,"Nav1.6","1","Var2"
-40,"Veneno",0.26744881608347,0.0113029269628356,14.4212868136351,0.243272720381088,0.291624911785853,"Nav1.6","1","Var2"
-35,"Control",0.208359745907959,0.0119735284530686,14.4212868136351,0.182749284942549,0.233970206873369,"Nav1.6","1","Var2"
-35,"Veneno",0.208150563080415,0.0112415619707367,14.4212868136351,0.184105722399553,0.232195403761276,"Nav1.6","1","Var2"
-30,"Control",0.187919480720234,0.0120738989525613,14.4212868136351,0.162094334938279,0.213744626502189,"Nav1.6","1","Var2"
-30,"Veneno",0.18226704852543,0.0112972377754055,14.4212868136351,0.158103121559538,0.206430975491322,"Nav1.6","1","Var2"
-25,"Control",0.162817752950734,0.0122097978872645,14.4212868136351,0.136701929748494,0.188933576152975,"Nav1.6","1","Var2"
-25,"Veneno",0.164074215253991,0.0113745694326404,14.4212868136351,0.139744881791863,0.188403548716119,"Nav1.6","1","Var2"
-20,"Control",0.136530324561454,0.0120987129989036,14.4212868136351,0.11065210343352,0.162408545689389,"Nav1.6","1","Var2"
-20,"Veneno",0.134430670127655,0.0113142584245386,14.4212868136351,0.110230337295945,0.158631002959365,"Nav1.6","1","Var2"
-15,"Control",0.0758766865708234,0.0118899985473508,14.4212868136351,0.0504448896807703,0.101308483460877,"Nav1.6","1","Var2"
-15,"Veneno",0.0942606356447857,0.0111962027008798,14.4212868136351,0.0703128149705703,0.118208456319001,"Nav1.6","1","Var2"
-10,"Control",-0.00184852526155175,0.0120323376083881,14.4212868136351,-0.0275847745092234,0.0238877239861198,"Nav1.6","1","Var2"
-10,"Veneno",0.0630742306233403,0.011339333793898,14.4212868136351,0.0388202634957175,0.0873281977509631,"Nav1.6","1","Var2"
-5,"Control",-0.0140614328683032,0.0128652386788287,14.4212868136351,-0.0415791937594454,0.0134563280228389,"Nav1.6","1","Var2"
-5,"Veneno",0.0568101023176593,0.0118131099135927,14.4212868136351,0.0315427643305322,0.0820774403047864,"Nav1.6","1","Var2"
0,"Control",0.0452632905644371,0.0147146131911887,14.4212868136351,0.0137898591334982,0.076736721995376,"Nav1.6","1","Var2"
0,"Veneno",0.0693975276057543,0.0144056627692049,14.4212868136351,0.0385849174818743,0.100210137729634,"Nav1.6","1","Var2"
-90,"Control",-0.0386393475884729,0.0835803314501492,167.699408732061,-0.203644545898474,0.126365850721528,"Nav1.6","2","Corriente"
-90,"Veneno",-0.0523034568905172,0.0857646177279034,167.699408732061,-0.221620896898694,0.117013983117659,"Nav1.6","2","Corriente"
-85,"Control",-0.0289872140128837,0.0663053392986596,167.699408732061,-0.159887935153392,0.101913507127625,"Nav1.6","2","Corriente"
-85,"Veneno",-0.0472057031326417,0.0671381113232578,167.699408732061,-0.179750491850793,0.0853390855855096,"Nav1.6","2","Corriente"
-80,"Control",-0.0210033155752088,0.06548098730463,167.699408732061,-0.150276592053892,0.108269960903475,"Nav1.6","2","Corriente"
-80,"Veneno",-0.0470936683797287,0.0678512314175284,167.699408732061,-0.181046306534851,0.0868589697753939,"Nav1.6","2","Corriente"
-75,"Control",-0.0134154206321348,0.0648178825251829,167.699408732061,-0.141379588451705,0.114548747187435,"Nav1.6","2","Corriente"
-75,"Veneno",-0.0521541626355892,0.0664722304041553,167.699408732061,-0.183384362009561,0.0790760367383826,"Nav1.6","2","Corriente"
-70,"Control",-0.00329860749740614,0.0649261805582424,167.699408732061,-0.13147657847032,0.124879363475508,"Nav1.6","2","Corriente"
-70,"Veneno",-0.0589363446971881,0.0668442957478967,167.699408732061,-0.190901079514645,0.0730283901202683,"Nav1.6","2","Corriente"
-65,"Control",0.00955315235267237,0.0644142548521926,167.699408732061,-0.117614169330137,0.136720474035482,"Nav1.6","2","Corriente"
-65,"Veneno",-0.0659261952687472,0.066227376331919,167.699408732061,-0.196673001073378,0.064820610535884,"Nav1.6","2","Corriente"
-60,"Control",0.0212497625536478,0.0645031889403847,167.699408732061,-0.106093133772192,0.148592658879487,"Nav1.6","2","Corriente"
-60,"Veneno",-0.0735265171444797,0.06648763347495,167.699408732061,-0.204787125428143,0.0577340911391838,"Nav1.6","2","Corriente"
-55,"Control",0.0262764451394187,0.064452636776284,167.699408732061,-0.100966650554888,0.153519540833726,"Nav1.6","2","Corriente"
-55,"Veneno",-0.0796068646941031,0.0664108989644216,167.699408732061,-0.210715982873489,0.0515022534852825,"Nav1.6","2","Corriente"
-50,"Control",0.0181641123616574,0.0643962170831321,167.699408732061,-0.108967598961523,0.145295823684838,"Nav1.6","2","Corriente"
-50,"Veneno",-0.0835418208544494,0.0663191568565637,167.699408732061,-0.214469820767877,0.047386179058978,"Nav1.6","2","Corriente"
-45,"Control",-0.0136516480455312,0.0645254495300364,167.699408732061,-0.141038491469285,0.113735195378223,"Nav1.6","2","Corriente"
-45,"Veneno",-0.100810213178752,0.0665352655813337,167.699408732061,-0.232164857284282,0.0305444309267772,"Nav1.6","2","Corriente"
-40,"Control",-0.0836552207392451,0.0643460768041563,167.699408732061,-0.210687944578981,0.0433775031004905,"Nav1.6","2","Corriente"
-40,"Veneno",-0.168475841452144,0.0662338951919671,167.699408732061,-0.299235516861098,-0.037716166043189,"Nav1.6","2","Corriente"
-35,"Control",-0.200022784595087,0.0645464836164048,167.699408732061,-0.32745115374065,-0.0725944154495245,"Nav1.6","2","Corriente"
-35,"Veneno",-0.323059454472812,0.0665731002481376,167.699408732061,-0.454488792188557,-0.191630116757068,"Nav1.6","2","Corriente"
-30,"Control",-0.350407401662647,0.0643487509654221,167.699408732061,-0.477445404860604,-0.22336939846469,"Nav1.6","2","Corriente"
-30,"Veneno",-0.56333783931355,0.0662383083889097,167.699408732061,-0.694106227303851,-0.432569451323249,"Nav1.6","2","Corriente"
-25,"Control",-0.499083847478792,0.0645197935212761,167.699408732061,-0.626459524748609,-0.371708170208976,"Nav1.6","2","Corriente"
-25,"Veneno",-0.835225359127054,0.0665282476860843,167.699408732061,-0.966566148427545,-0.703884569826563,"Nav1.6","2","Corriente"
-20,"Control",-0.602509165270781,0.0643942643848806,167.699408732061,-0.72963702155586,-0.475381308985701,"Nav1.6","2","Corriente"
-20,"Veneno",-1.05950292579184,0.0663153719332494,167.699408732061,-1.19042345346855,-0.928582398115142,"Nav1.6","2","Corriente"
-15,"Control",-0.632303585218839,0.0644605480635675,167.699408732061,-0.759562299462444,-0.505044870975234,"Nav1.6","2","Corriente"
-15,"Veneno",-1.18040173317786,0.0664278293537441,167.699408732061,-1.31154427551577,-1.04925919083996,"Nav1.6","2","Corriente"
-10,"Control",-0.587522021158532,0.0644605480630291,167.699408732061,-0.714780735401074,-0.46026330691599,"Nav1.6","2","Corriente"
-10,"Veneno",-1.19249941156277,0.0664278293528472,167.699408732061,-1.3236419538989,-1.06135686922663,"Nav1.6","2","Corriente"
-5,"Control",-0.489278471730301,0.0643942643847807,167.699408732061,-0.616406328015183,-0.362150615445419,"Nav1.6","2","Corriente"
-5,"Veneno",-1.1276181049868,0.066315371933082,167.699408732061,-1.25853863266318,-0.996697577310431,"Nav1.6","2","Corriente"
0,"Control",-0.366256520853653,0.0645197935209463,167.699408732061,-0.493632198122818,-0.238880843584488,"Nav1.6","2","Corriente"
0,"Veneno",-1.0225275562129,0.0665282476855362,167.699408732061,-1.15386834551231,-0.891186766913496,"Nav1.6","2","Corriente"
5,"Control",-0.243088902834484,0.0643487509654627,167.699408732061,-0.370126906032521,-0.116050899636447,"Nav1.6","2","Corriente"
5,"Veneno",-0.899173785369635,0.0662383083889767,167.699408732061,-1.02994217336007,-0.768405397379201,"Nav1.6","2","Corriente"
10,"Control",-0.135660277420981,0.0645464836168253,167.699408732061,-0.263088646567374,-0.00823190827458789,"Nav1.6","2","Corriente"
10,"Veneno",-0.766797495709689,0.0665731002488366,167.699408732061,-0.898226833426814,-0.635368157992565,"Nav1.6","2","Corriente"
15,"Control",-0.0506158185547255,0.0643460768041991,167.699408732061,-0.177648542394546,0.0764169052850946,"Nav1.6","2","Corriente"
15,"Veneno",-0.6316685769344,0.0662338951920379,167.699408732061,-0.762428252343495,-0.500908901525306,"Nav1.6","2","Corriente"
20,"Control",0.0131671936868461,0.0645254495303862,167.699408732061,-0.114219649737598,0.140554037111291,"Nav1.6","2","Corriente"
20,"Veneno",-0.50011111587765,0.0665352655819154,167.699408732061,-0.631465759984328,-0.368756471770972,"Nav1.6","2","Corriente"
25,"Control",0.0611289529830827,0.064396217082706,167.699408732061,-0.0660027583392563,0.188260664305422,"Nav1.6","2","Corriente"
25,"Veneno",-0.375432799520375,0.0663191568558545,167.699408732061,-0.506360799432403,-0.244504799608348,"Nav1.6","2","Corriente"
30,"Control",0.0988148814827172,0.0644526367762687,167.699408732061,-0.0284282142115593,0.226057977176994,"Nav1.6","2","Corriente"
30,"Veneno",-0.256798308128188,0.0664108989643971,167.699408732061,-0.387907426307525,-0.125689189948851,"Nav1.6","2","Corriente"
35,"Control",0.129837058486683,0.0645031889398489,167.699408732061,0.0024941621619011,0.257179954811464,"Nav1.6","2","Corriente"
35,"Veneno",-0.142332251640041,0.0664876334740613,167.699408732061,-0.27359285992195,-0.0110716433581321,"Nav1.6","2","Corriente"
40,"Control",0.156707193121659,0.0644142548523462,167.699408732061,0.0295398714385455,0.283874514804772,"Nav1.6","2","Corriente"
40,"Veneno",-0.0321399163819369,0.0662273763321718,167.699408732061,-0.162886722187067,0.0986068894231933,"Nav1.6","2","Corriente"
45,"Control",0.181723254630526,0.0649261805587149,167.699408732061,0.0535452836566796,0.309901225604372,"Nav1.6","2","Corriente"
45,"Veneno",0.0717627129376916,0.0668442957486849,167.699408732061,-0.060202021881321,0.203727447756704,"Nav1.6","2","Corriente"
50,"Control",0.205906051682049,0.0648178825252333,167.699408732061,0.0779418838623797,0.333870219501718,"Nav1.6","2","Corriente"
50,"Veneno",0.16718604015787,0.0664722304042398,167.699408732061,0.0359558407837308,0.298416239532008,"Nav1.6","2","Corriente"
55,"Control",0.228024386736388,0.0654809873049325,167.699408732061,0.0987511102571072,0.357297663215669,"Nav1.6","2","Corriente"
55,"Veneno",0.253158241891214,0.0678512314180336,167.699408732061,0.119205603735094,0.387110880047334,"Nav1.6","2","Corriente"
60,"Control",0.246382129239435,0.0663053392982953,167.699408732061,0.115481408099646,0.377282850379224,"Nav1.6","2","Corriente"
60,"Veneno",0.330870040198237,0.0671381113226398,167.699408732061,0.198325251481306,0.463414828915169,"Nav1.6","2","Corriente"
65,"Control",0.261682631343005,0.0835803314500776,167.699408732061,0.0966774330331448,0.426687829652864,"Nav1.6","2","Corriente"
65,"Veneno",0.403919112206103,0.0857646177277827,167.699408732061,0.234601672198165,0.573236552214041,"Nav1.6","2","Corriente"
-90,"Control",0.0227353808814401,0.0349240882854848,91.6624434414108,-0.0466302765335705,0.0921010382964507,"Nav1.6","2","Var1"
-90,"Veneno",0.0163913994563305,0.0343986581909609,91.6624434414108,-0.0519306572314586,0.0847134561441196,"Nav1.6","2","Var1"
-85,"Control",0.0191434925787653,0.0284882843087073,91.6624434414108,-0.0374394754158645,0.0757264605733951,"Nav1.6","2","Var1"
-85,"Veneno",0.017118321591639,0.0273771384020074,91.6624434414108,-0.0372577064344457,0.0714943496177236,"Nav1.6","2","Var1"
-80,"Control",0.0165253978024563,0.0279365761307947,91.6624434414108,-0.0389617763621581,0.0720125719670707,"Nav1.6","2","Var1"
-80,"Veneno",0.0183735281108839,0.0270920974033002,91.6624434414108,-0.0354363561091282,0.0721834123308959,"Nav1.6","2","Var1"
-75,"Control",0.0161693320033141,0.0275878251560715,91.6624434414108,-0.0386251586347312,0.0709638226413594,"Nav1.6","2","Var1"
-75,"Veneno",0.0204589996706018,0.0267338013527432,91.6624434414108,-0.0326392427481148,0.0735572420893184,"Nav1.6","2","Var1"
-70,"Control",0.0134008065955937,0.0277360188695925,91.6624434414108,-0.041688023991404,0.0684896371825913,"Nav1.6","2","Var1"
-70,"Veneno",0.0254355407986416,0.0267931373927139,91.6624434414108,-0.0277805538997773,0.0786516354970605,"Nav1.6","2","Var1"
-65,"Control",0.00672080935569081,0.0278194223759515,91.6624434414108,-0.04853367592219,0.0619752946335716,"Nav1.6","2","Var1"
-65,"Veneno",0.0323334527996427,0.0268496494435312,91.6624434414108,-0.020994885217049,0.0856617908163343,"Nav1.6","2","Var1"
-60,"Control",-0.000986722521102504,0.0277107206692046,91.6624434414108,-0.0560253062330213,0.0540518611908163,"Nav1.6","2","Var1"
-60,"Veneno",0.0384431553760635,0.0267742221043402,91.6624434414108,-0.0147353700835391,0.0916216808356661,"Nav1.6","2","Var1"
-55,"Control",-0.00804819589721793,0.0276335809851074,91.6624434414108,-0.0629335660203824,0.0468371742259466,"Nav1.6","2","Var1"
-55,"Veneno",0.0432104351351217,0.0267209130548395,91.6624434414108,-0.00986220875544593,0.0962830790256894,"Nav1.6","2","Var1"
-50,"Control",-0.00917906515767215,0.0277191612902558,91.6624434414108,-0.0642344134941511,0.0458762831788068,"Nav1.6","2","Var1"
-50,"Veneno",0.0466051431599665,0.026780018022335,91.6624434414108,-0.00658489405790305,0.099795180377836,"Nav1.6","2","Var1"
-45,"Control",0.00304924609431848,0.0277959900382399,91.6624434414108,-0.0521586982546525,0.0582571904432895,"Nav1.6","2","Var1"
-45,"Veneno",0.0543913927515137,0.0268330596470093,91.6624434414108,0.00109600511945963,0.107686780383568,"Nav1.6","2","Var1"
-40,"Control",0.0472480602495603,0.0277191612902572,91.6624434414108,-0.00780728808692132,0.102303408586042,"Nav1.6","2","Var1"
-40,"Veneno",0.0839619873348435,0.026780018022336,91.6624434414108,0.0307719501169719,0.137152024552715,"Nav1.6","2","Var1"
-35,"Control",0.161820005551711,0.0276335809851065,91.6624434414108,0.106934635428548,0.216705375674873,"Nav1.6","2","Var1"
-35,"Veneno",0.166719209510781,0.0267209130548391,91.6624434414108,0.113646565620214,0.219791853401348,"Nav1.6","2","Var1"
-30,"Control",0.366971934895711,0.0277107206692059,91.6624434414108,0.311933351183789,0.422010518607632,"Nav1.6","2","Var1"
-30,"Veneno",0.328723937880407,0.026774222104341,91.6624434414108,0.275545412420803,0.381902463340012,"Nav1.6","2","Var1"
-25,"Control",0.618722265032168,0.0278194223759552,91.6624434414108,0.56346777975428,0.673976750310057,"Nav1.6","2","Var1"
-25,"Veneno",0.542087381056044,0.0268496494435337,91.6624434414108,0.488759043039347,0.59541571907274,"Nav1.6","2","Var1"
-20,"Control",0.827209770349899,0.027736018869593,91.6624434414108,0.7721209397629,0.882298600936898,"Nav1.6","2","Var1"
-20,"Veneno",0.733133171966633,0.0267931373927145,91.6624434414108,0.679917077268213,0.786349266665053,"Nav1.6","2","Var1"
-15,"Control",0.937587379293043,0.0275878251560721,91.6624434414108,0.882792888654996,0.99238186993109,"Nav1.6","2","Var1"
-15,"Veneno",0.858832525456085,0.0267338013527438,91.6624434414108,0.805734283037367,0.911930767874803,"Nav1.6","2","Var1"
-10,"Control",0.967805284252783,0.0279365761307941,91.6624434414108,0.91231811008817,1.0232924584174,"Nav1.6","2","Var1"
-10,"Veneno",0.928692837110361,0.0270920974032996,91.6624434414108,0.87488295289035,0.982502721330372,"Nav1.6","2","Var1"
-5,"Control",0.948258879771606,0.0284882843087053,91.6624434414108,0.89167591177698,1.00484184776623,"Nav1.6","2","Var1"
-5,"Veneno",0.964968313643009,0.0273771384020055,91.6624434414108,0.910592285616928,1.01934434166909,"Nav1.6","2","Var1"
0,"Control",0.894445153962929,0.0349240882854886,91.6624434414108,0.825079496547911,0.963810811377947,"Nav1.6","2","Var1"
0,"Veneno",0.985234022559354,0.0343986581909648,91.6624434414108,0.916911965871557,1.05355607924715,"Nav1.6","2","Var1"
-90,"Control",0.968714055586926,0.0790454882573236,97.3246861614313,0.811837251735992,1.12559085943786,"Nav1.6","2","Var2"
-90,"Veneno",0.999362891413814,0.0767598875321799,97.3246861614313,0.847022181203958,1.15170360162367,"Nav1.6","2","Var2"
-85,"Control",0.977300600497723,0.0739475251718894,97.3246861614313,0.830541415914185,1.12405978508126,"Nav1.6","2","Var2"
-85,"Veneno",0.984206801584369,0.072806390350515,97.3246861614313,0.839712358322403,1.12870124484634,"Nav1.6","2","Var2"
-80,"Control",0.979678664626202,0.0737927570397793,97.3246861614313,0.833226639001875,1.12613069025053,"Nav1.6","2","Var2"
-80,"Veneno",0.966361076005998,0.0719288365986401,97.3246861614313,0.823608260645087,1.10911389136691,"Nav1.6","2","Var2"
-75,"Control",0.967012953776451,0.0736726768313039,97.3246861614313,0.820799244085476,1.11322666346743,"Nav1.6","2","Var2"
-75,"Veneno",0.943422042279158,0.0718646755148193,97.3246861614313,0.800796563544073,1.08604752101424,"Nav1.6","2","Var2"
-70,"Control",0.9279927651407,0.0736065940318438,97.3246861614313,0.781910205988451,1.07407532429295,"Nav1.6","2","Var2"
-70,"Veneno",0.913203155170549,0.0718597554820641,97.3246861614313,0.770587440927158,1.05581886941394,"Nav1.6","2","Var2"
-65,"Control",0.847445061672927,0.073598533243516,97.3246861614313,0.701378500280161,0.993511623065692,"Nav1.6","2","Var2"
-65,"Veneno",0.873583407157335,0.0718155983958422,97.3246861614313,0.731055328814569,1.0161114855001,"Nav1.6","2","Var2"
-60,"Control",0.715033723363032,0.073578059350389,97.3246861614313,0.569007795268725,0.861059651457339,"Nav1.6","2","Var2"
-60,"Veneno",0.823744137369312,0.0717686372227065,97.3246861614313,0.68130926002902,0.966179014709604,"Nav1.6","2","Var2"
-55,"Control",0.545646966788594,0.0735645017558407,97.3246861614313,0.399647945632906,0.691645987944282,"Nav1.6","2","Var2"
-55,"Veneno",0.766032755299309,0.0717426187943883,97.3246861614313,0.623649515161415,0.908415995437203,"Nav1.6","2","Var2"
-50,"Control",0.377908280020351,0.0735793747925637,97.3246861614313,0.231879741247451,0.52393681879325,"Nav1.6","2","Var2"
-50,"Veneno",0.706084286627296,0.071736194451269,97.3246861614313,0.56371379649497,0.848454776759621,"Nav1.6","2","Var2"
-45,"Control",0.243774946497128,0.0735928397906126,97.3246861614313,0.0977196845562864,0.389830208437969,"Nav1.6","2","Var2"
-45,"Veneno",0.650661812917745,0.0717364439831277,97.3246861614313,0.508290827554618,0.793032798280871,"Nav1.6","2","Var2"
