Canal,Tratamiento,Concentracion,Celula,Voltaje,Corriente,Var1,Var2
Nav1.6,Control,2,3,-75,0.003541722894,-0.002248006379,0.9383294643
Nav1.6,Control,2,3,-70,-0.0159419328,0.01074329168,0.9065840474
Nav1.6,Control,2,3,-65,0.0007671415806,-0.000550989525,0.8406256426
Nav1.6,Control,2,3,-60,0.01500120759,-0.01153318568,0.6955480758
Nav1.6,Control,2,3,-55,0.03652310371,-0.03020683009,0.4390196204
Nav1.6,Control,2,3,-50,0.0350728184,-0.03138500797,0.3086379648
Nav1.6,Control,2,3,-45,0.02147988975,-0.02093752933,0.2226493457
Nav1.6,Control,2,3,-40,-0.05047999322,0.05402944714,0.1585925435
Nav1.6,Control,2,3,-35,-0.2106720805,0.2499945634,0.104805369
Nav1.6,Control,2,3,-30,-0.4061273634,0.5407042793,0.06266415937
Nav1.6,Control,2,3,-25,-0.5068045855,0.7684567799,0.01944792013
Nav1.6,Control,2,3,-20,-0.4965853989,0.8744070768,-0.003172095859
Nav1.6,Control,2,3,-15,-0.4280356169,0.8986446063,-0.01086005432
Nav1.6,Control,2,3,-10,-0.3512573242,0.9130351676,0.01013522866
Nav1.6,Control,2,3,-5,-0.29259637,0.9982294146,-0.000590446956
Nav1.6,Control,2,3,0,-0.2015168071,1,0
Nav1.6,Control,2,3,5,-0.1023038775,,
Nav1.6,Control,2,3,10,-0.0124310106,,
Nav1.6,Control,2,3,15,0.04702226818,,
Nav1.6,Control,2,3,20,0.09411172569,,
Nav1.6,Control,2,3,25,0.1477918774,,
Nav1.6,Control,2,3,30,0.1760332286,,
Nav1.6,Control,2,3,35,0.2093281895,,
Nav1.6,Control,2,3,40,0.2376591414,,
Nav1.6,Control,2,3,45,0.2735130787,,
Nav1.6,Control,2,3,50,0.3055089712,,
Nav1.6,Control,2,3,55,0.3336971104,,
Nav1.6,Control,2,3,60,0.3595278859,,
Nav1.6,Control,2,3,65,0.3792411089,,
Nav1.6,Veneno,2,3,-90,-0.01499409229,0.005860926892,0.955069678
Nav1.6,Veneno,2,3,-85,-0.009603694081,0.003904071667,0.9615569438
Nav1.6,Veneno,2,3,-80,-0.009852819145,0.004172234808,0.9694858241
Nav1.6,Veneno,2,3,-75,-0.008927948773,0.003944966561,0.9802979337
Nav1.6,Veneno,2,3,-70,-0.009008914232,0.004161685373,0.9930321961
Nav1.6,Veneno,2,3,-65,-0.01778738946,0.008608200858,1
Nav1.6,Veneno,2,3,-60,-0.01666322351,0.008467369199,0.9875060067
Nav1.6,Veneno,2,3,-55,-0.008818954229,0.004717185558,0.9358481499
Nav1.6,Veneno,2,3,-50,-0.01855032146,0.01047365845,0.9019702066
Nav1.6,Veneno,2,3,-45,-0.03694495559,0.02208643899,0.8716962999
Nav1.6,Veneno,2,3,-40,-0.090627864,0.05756536122,0.8433445459
Nav1.6,Veneno,2,3,-35,-0.1926095188,0.1304986322,0.8416626622
Nav1.6,Veneno,2,3,-30,-0.4787803292,0.3475583573,0.8255646324
Nav1.6,Veneno,2,3,-25,-0.9196472168,0.7189478365,0.805622297
Nav1.6,Veneno,2,3,-20,-1.029849887,0.872192107,0.8209995195
Nav1.6,Veneno,2,3,-15,-1.01106298,0.9341250023,0.8637674195
Nav1.6,Veneno,2,3,-10,-0.9603943825,0.976043298,0.8668909178
Nav1.6,Veneno,2,3,-5,-0.8855702877,1,0.8637674195
Nav1.6,Veneno,2,3,0,-0.7715560198,0.9801599425,0.8613647285
Nav1.6,Veneno,2,3,5,-0.6486978531,,
Nav1.6,Veneno,2,3,10,-0.5398030281,,
Nav1.6,Veneno,2,3,15,-0.4258977175,,
Nav1.6,Veneno,2,3,20,-0.3404080272,,
Nav1.6,Veneno,2,3,25,-0.2418985218,,
Nav1.6,Veneno,2,3,30,-0.1464532316,,
Nav1.6,Veneno,2,3,35,-0.09080536664,,
Nav1.6,Veneno,2,3,40,-0.0009124130011,,
Nav1.6,Veneno,2,3,45,0.08210162818,,
Nav1.6,Veneno,2,3,50,0.1708984375,,
Nav1.6,Veneno,2,3,55,0.2525360584,,
Nav1.6,Veneno,2,3,60,0.3387388885,,
Nav1.6,Veneno,2,3,65,0.4009200335,,
Nav1.2,Control,1,1,-90,-0.03867439553,0.01247369177,1.040716097
Nav1.2,Control,1,1,-85,-0.01316236425,0.004386779629,0.9276331531
Nav1.2,Control,1,1,-80,-0.04547119141,0.01567730845,0.9941052625
Nav1.2,Control,1,1,-75,-0.06799117476,0.02427882592,1
Nav1.2,Control,1,1,-70,-0.09788513184,0.03624817397,0.9850613283
Nav1.2,Control,1,1,-65,-0.160459429,0.06170566856,0.9503451654
Nav1.2,Control,1,1,-60,-0.1772739589,0.07089867232,0.9058634071
Nav1.2,Control,1,1,-55,-0.1693825126,0.07056518698,0.8169284408
Nav1.2,Control,1,1,-50,-0.1691735238,0.07354238788,0.6832207786
Nav1.2,Control,1,1,-45,-0.1989381164,0.09041250215,0.458575189
Nav1.2,Control,1,1,-40,-0.2245397121,0.1069072195,0.2799587236
Nav1.2,Control,1,1,-35,-0.3282364607,0.1640929766,0.160883148
Nav1.2,Control,1,1,-30,-0.648943007,0.341496395,0.1018405414
Nav1.2,Control,1,1,-25,-0.9918246269,0.5509288941,0.1693809498
Nav1.2,Control,1,1,-20,-1.377792358,0.8103413823,0.03936576173
Nav1.2,Control,1,1,-15,-1.356887817,0.847924391,0.06046798209
Nav1.2,Control,1,1,-10,-1.396245599,0.9306871672,0.02014376411
Nav1.2,Control,1,1,-5,-1.290727735,0.9218065166,0.06567995808
Nav1.2,Control,1,1,0,-1.198823333,0.9220298948,0
Nav1.2,Control,1,1,5,-1.01888907,,
Nav1.2,Control,1,1,10,-1.070337653,,
Nav1.2,Control,1,1,15,-1.000153899,,
Nav1.2,Control,1,1,20,-0.8460368514,,
Nav1.2,Control,1,1,25,-0.7853001952,,
Nav1.2,Control,1,1,30,-0.5961675048,,
Nav1.2,Control,1,1,35,-0.4769101441,,
Nav1.2,Control,1,1,40,-0.4050279856,,
Nav1.2,Control,1,1,45,-0.3079323173,,
Nav1.2,Control,1,1,50,-0.2305768877,,
Nav1.2,Control,1,1,55,-0.1507170349,,
Nav1.2,Control,1,1,60,-0.1625956595,,
Nav1.2,Control,1,1,65,-0.1323235631,,
Nav1.2,Veneno,1,1,-90,-0.1805661768,0.03724030227,0.9477773618
Nav1.2,Veneno,1,1,-85,-0.2487412989,0.0530108944,1.048113387
Nav1.2,Veneno,1,1,-80,-0.3331137598,0.07344006675,0.9867773387
Nav1.2,Veneno,1,1,-75,-0.240288496,0.05486728069,0.9643235106
Nav1.2,Veneno,1,1,-70,-0.2564858496,0.06073487394,1.077943512
Nav1.2,Veneno,1,1,-65,-0.09881937504,0.02430005427,1
Nav1.2,Veneno,1,1,-60,-0.1860650927,0.04758426698,0.9077335531
Nav1.2,Veneno,1,1,-55,-0.205556035,0.05475924844,0.779291935
Nav1.2,Veneno,1,1,-50,-0.2841531932,0.07898837757,0.7617474026
Nav1.2,Veneno,1,1,-45,-0.235808745,0.06852920833,0.5962175722
Nav1.2,Veneno,1,1,-40,-0.3186668456,0.09701883944,0.5627695671
Nav1.2,Veneno,1,1,-35,-0.237898916,0.07605030429,0.3712635717
Nav1.2,Veneno,1,1,-30,-0.296521455,0.09977942805,0.039545226
Nav1.2,Veneno,1,1,-25,-0.6705057621,0.2381598224,0.04520925956
Nav1.2,Veneno,1,1,-20,-1.058199883,0.3979763606,0.07707848343
Nav1.2,Veneno,1,1,-15,-1.329869628,0.5314073703,-0.005225094411
Nav1.2,Veneno,1,1,-10,-1.347132325,0.5741924622,-0.002973517744
Nav1.2,Veneno,1,1,-5,-1.374143243,0.6275415116,-0.02342111498
Nav1.2,Veneno,1,1,0,-1.342427969,0.6602161265,0
Nav1.2,Veneno,1,1,5,-1.319844961,,
Nav1.2,Veneno,1,1,10,-1.127728105,,
Nav1.2,Veneno,1,1,15,-1.193323731,,
Nav1.2,Veneno,1,1,20,-0.9339184761,,
Nav1.2,Veneno,1,1,25,-0.7400915623,,
Nav1.2,Veneno,1,1,30,-0.7066316605,,
Nav1.2,Veneno,1,1,35,-0.7181764841,,
Nav1.2,Veneno,1,1,40,-0.7820445895,,
Nav1.2,Veneno,1,1,45,-0.5791084766,,
Nav1.2,Veneno,1,1,50,-0.2984619141,,
Nav1.2,Veneno,1,1,55,-0.3431442678,,
Nav1.2,Veneno,1,1,60,-0.4201118946,,
Nav1.2,Veneno,1,1,65,-0.2352617383,,
Nav1.2,Control,1,2,-90,-0.09707293659,0.01277058474,1
Nav1.2,Control,1,2,-85,0.02406639419,-0.003271629235,0.983854656
Nav1.2,Control,1,2,-80,-0.001618590439,0.0002276215004,0.9933467235
Nav1.2,Control,1,2,-75,-0.01486090198,0.002164519225,0.9944661412
Nav1.2,Control,1,2,-70,-0.05431356281,0.00820387127,0.962592375
Nav1.2,Control,1,2,-65,-0.06040548906,0.009474959579,0.9756336331
Nav1.2,Control,1,2,-60,-0.09191585332,0.01499424918,0.9433827758
Nav1.2,Control,1,2,-55,-0.1874435991,0.03185177813,0.806732488
Nav1.2,Control,1,2,-50,-0.1650151163,0.0292597225,0.6675498868
Nav1.2,Control,1,2,-45,-0.2220636606,0.04116509509,0.4423128799
Nav1.2,Control,1,2,-40,-0.3533240259,0.06861644041,0.2812512987
Nav1.2,Control,1,2,-35,-0.9933356047,0.202553763,0.1338331151
Nav1.2,Control,1,2,-30,-2.892262936,0.6208096803,0.09131477986
Nav1.2,Control,1,2,-25,-3.297941923,0.747213668,0.04216869921
Nav1.2,Control,1,2,-20,-3.499334812,0.8394810266,0.007719883549
Nav1.2,Control,1,2,-15,-3.232568741,0.8239523474,0.02153339975
Nav1.2,Control,1,2,-10,-3.031009674,0.8240818944,-0.02079005267
Nav1.2,Control,1,2,-5,-2.945680141,0.8580880627,-0.01793209388
Nav1.2,Control,1,2,0,-2.868980646,0.9000332943,0
Nav1.2,Control,1,2,5,-2.659610748,,
Nav1.2,Control,1,2,10,-2.527952671,,
Nav1.2,Control,1,2,15,-2.35168457,,
Nav1.2,Control,1,2,20,-2.019112587,,
Nav1.2,Control,1,2,25,-1.719630718,,
Nav1.2,Control,1,2,30,-1.71642065,,
Nav1.2,Control,1,2,35,-1.169846892,,
Nav1.2,Control,1,2,40,-0.9396323562,,
Nav1.2,Control,1,2,45,-0.8121731877,,
Nav1.2,Control,1,2,50,-0.4575048387,,
Nav1.2,Control,1,2,55,-0.149076432,,
Nav1.2,Control,1,2,60,-0.09304384887,,
Nav1.2,Control,1,2,65,-0.02602878958,,
Nav1.2,Veneno,1,2,-90,-0.09132766724,0.01248542339,1
Nav1.2,Veneno,1,2,-85,-0.1777229309,0.02510642147,1.021028591
Nav1.2,Veneno,1,2,-80,-0.3482322693,0.05089013679,0.9777880909
Nav1.2,Veneno,1,2,-75,-0.3029823303,0.04585871417,1.109201555
Nav1.2,Veneno,1,2,-70,-0.1627044678,0.02553867242,0.9925980583
Nav1.2,Veneno,1,2,-65,-0.1347465515,0.02196377138,0.9721330283
Nav1.2,Veneno,1,2,-60,-0.1304168701,0.02210835186,0.9591844934
Nav1.2,Veneno,1,2,-55,-0.2104263306,0.03715792411,0.8410501759
Nav1.2,Veneno,1,2,-50,-0.1192741394,0.02197764018,0.7088475663
Nav1.2,Veneno,1,2,-45,-0.2814407349,0.05421592582,0.5924355922
Nav1.2,Veneno,1,2,-40,-0.4879226685,0.09846781566,0.3895511834
Nav1.2,Veneno,1,2,-35,-0.8100204468,0.1716439851,0.218766578
Nav1.2,Veneno,1,2,-30,-1.731365204,0.3861870329,0.108247629
Nav1.2,Veneno,1,2,-25,-3.161132813,0.7442739879,0.04433224946
Nav1.2,Veneno,1,2,-20,-3.627090454,0.9042157514,0.01873779352
Nav1.2,Veneno,1,2,-15,-3.581348419,0.9486132683,0.003173998279
Nav1.2,Veneno,1,2,-10,-3.437431335,0.9711926249,0.002586036628
Nav1.2,Veneno,1,2,-5,-3.303432465,1,0.0221679559
Nav1.2,Veneno,1,2,0,-2.985748291,0.9733576427,0
Nav1.2,Veneno,1,2,5,-2.830230713,,
Nav1.2,Veneno,1,2,10,-2.704311371,,
Nav1.2,Veneno,1,2,15,-2.447006226,,
Nav1.2,Veneno,1,2,20,-2.208843231,,
Nav1.2,Veneno,1,2,25,-2.02539444,,
Nav1.2,Veneno,1,2,30,-1.753234863,,
Nav1.2,Veneno,1,2,35,-1.573543549,,
Nav1.2,Veneno,1,2,40,-1.328857422,,
Nav1.2,Veneno,1,2,45,-1.059944153,,
Nav1.2,Veneno,1,2,50,-0.795753479,,
Nav1.2,Veneno,1,2,55,-0.5428733826,,
Nav1.2,Veneno,1,2,60,-0.4136962891,,
Nav1.2,Veneno,1,2,65,-0.05093383789,,
Nav1.2,Control,1,3,-90,-0.09891916066,,
Nav1.2,Control,1,3,-85,-0.1089672297,,
Nav1.2,Control,1,3,-80,-0.1118209511,,
Nav1.2,Control,1,3,-75,-0.1075712144,,
Nav1.2,Control,1,3,-70,-0.03335830942,,
Nav1.2,Control,1,3,-65,-0.06213573739,,
Nav1.2,Control,1,3,-60,-0.07364151627,,
Nav1.2,Control,1,3,-55,-0.1563376635,,
Nav1.2,Control,1,3,-50,-0.1441176385,,
Nav1.2,Control,1,3,-45,-0.1711581647,,
Nav1.2,Control,1,3,-40,-0.1150317937,,
Nav1.2,Control,1,3,-35,-0.158473894,,
Nav1.2,Control,1,3,-30,-0.4169350564,,
Nav1.2,Control,1,3,-25,-0.993249774,,
Nav1.2,Control,1,3,-20,-1.861630678,,
Nav1.2,Control,1,3,-15,-2.122354746,,
Nav1.2,Control,1,3,-10,-2.157878399,,
Nav1.2,Control,1,3,-5,-2.142801523,,
Nav1.2,Control,1,3,0,-2.088223696,,
Nav1.2,Control,1,3,5,-1.855364919,,
Nav1.2,Control,1,3,10,-1.60352993,,
Nav1.2,Control,1,3,15,-1.324112296,,
Nav1.2,Control,1,3,20,-1.100674868,,
Nav1.2,Control,1,3,25,-0.743755579,,
Nav1.2,Control,1,3,30,-0.5794087052,,
Nav1.2,Control,1,3,35,-0.4143443108,,
Nav1.2,Control,1,3,40,-0.2276643813,,
Nav1.2,Control,1,3,45,-0.1097983494,,
Nav1.2,Control,1,3,50,-0.1058115885,,
Nav1.2,Control,1,3,55,-0.08000150323,,
Nav1.2,Control,1,3,60,-0.06207729876,,
Nav1.2,Control,1,3,65,-0.02926765569,,
Nav1.2,Veneno,1,3,-90,-0.1444040239,,
Nav1.2,Veneno,1,3,-85,-0.1582357883,,
Nav1.2,Veneno,1,3,-80,-0.0945142284,,
Nav1.2,Veneno,1,3,-75,-0.0867343992,,
Nav1.2,Veneno,1,3,-70,-0.1039187983,,
Nav1.2,Veneno,1,3,-65,-0.1098117009,,
Nav1.2,Veneno,1,3,-60,-0.09901449829,,
Nav1.2,Veneno,1,3,-55,-0.06646384299,,
Nav1.2,Veneno,1,3,-50,-0.0408032909,,
Nav1.2,Veneno,1,3,-45,-0.0402058363,,
Nav1.2,Veneno,1,3,-40,-0.06273296475,,
Nav1.2,Veneno,1,3,-35,-0.1212665364,,
Nav1.2,Veneno,1,3,-30,-0.327169925,,
Nav1.2,Veneno,1,3,-25,-0.8716078401,,
Nav1.2,Veneno,1,3,-20,-1.741504908,,
Nav1.2,Veneno,1,3,-15,-2.193840027,,
Nav1.2,Veneno,1,3,-10,-2.28175211,,
Nav1.2,Veneno,1,3,-5,-2.229962349,,
Nav1.2,Veneno,1,3,0,-2.052904606,,
Nav1.2,Veneno,1,3,5,-1.870972514,,
Nav1.2,Veneno,1,3,10,-1.560131669,,
Nav1.2,Veneno,1,3,15,-1.263986468,,
Nav1.2,Veneno,1,3,20,-0.9938113689,,
Nav1.2,Veneno,1,3,25,-0.7694727778,,
Nav1.2,Veneno,1,3,30,-0.4607208669,,
Nav1.2,Veneno,1,3,35,-0.286994189,,
Nav1.2,Veneno,1,3,40,-0.1869695932,,
Nav1.2,Veneno,1,3,45,-0.1245632991,,
Nav1.2,Veneno,1,3,50,-0.06908147782,,
Nav1.2,Veneno,1,3,55,-0.03366389871,,
Nav1.2,Veneno,1,3,60,-0.05802638084,,
Nav1.2,Veneno,1,3,65,-0.01710703596,,
Nav1.4,Control,1,1,-90,-0.2292633057,,
Nav1.4,Control,1,1,-85,,,
Nav1.4,Control,1,1,-80,-0.207901001,,
Nav1.4,Control,1,1,-75,,,
Nav1.4,Control,1,1,-70,-0.1388549805,,
Nav1.4,Control,1,1,-65,,,
Nav1.4,Control,1,1,-60,-0.08310953528,,
Nav1.4,Control,1,1,-55,,,
Nav1.4,Control,1,1,-50,-0.05266825482,,
Nav1.4,Control,1,1,-45,,,
Nav1.4,Control,1,1,-40,-0.08903503418,,
Nav1.4,Control,1,1,-35,,,
Nav1.4,Control,1,1,-30,-0.1871744841,,
Nav1.4,Control,1,1,-25,,,
Nav1.4,Control,1,1,-20,-0.46875,,
Nav1.4,Control,1,1,-15,,,
Nav1.4,Control,1,1,-10,-0.7703145146,,
Nav1.4,Control,1,1,-5,,,
Nav1.4,Control,1,1,0,-0.7212321162,,
Nav1.4,Control,1,1,5,,,
Nav1.4,Control,1,1,10,-0.2895609438,,
Nav1.4,Control,1,1,15,,,
Nav1.4,Control,1,1,20,-0.183207199,,
Nav1.4,Control,1,1,25,,,
Nav1.4,Control,1,1,30,-0.122833252,,
Nav1.4,Control,1,1,35,,,
Nav1.4,Control,1,1,40,-0.0632731095,,
Nav1.4,Control,1,1,45,,,
Nav1.4,Control,1,1,50,-0.04071553424,,
Nav1.4,Control,1,1,55,,,
Nav1.4,Control,1,1,60,-0.004552206025,,
Nav1.4,Control,1,1,65,,,
Nav1.4,Veneno,1,1,-90,-0.07919921726,,
Nav1.4,Veneno,1,1,-85,,,
Nav1.4,Veneno,1,1,-80,-0.09858398139,,
Nav1.4,Veneno,1,1,-75,,,
Nav1.4,Veneno,1,1,-70,-0.1533325166,,
Nav1.4,Veneno,1,1,-65,,,
Nav1.4,Veneno,1,1,-60,-0.1036132798,,
Nav1.4,Veneno,1,1,-55,,,
Nav1.4,Veneno,1,1,-50,-0.1177124009,,
Nav1.4,Veneno,1,1,-45,,,
Nav1.4,Veneno,1,1,-40,-0.0612304695,,
Nav1.4,Veneno,1,1,-35,,,
Nav1.4,Veneno,1,1,-30,-0.1146362275,,
Nav1.4,Veneno,1,1,-25,,,
Nav1.4,Veneno,1,1,-20,-0.3767944276,,
Nav1.4,Veneno,1,1,-15,,,
Nav1.4,Veneno,1,1,-10,-0.6119018793,,
Nav1.4,Veneno,1,1,-5,,,
Nav1.4,Veneno,1,1,0,-0.4411743283,,
Nav1.4,Veneno,1,1,5,,,
Nav1.4,Veneno,1,1,10,-0.2874389589,,
Nav1.4,Veneno,1,1,15,,,
Nav1.4,Veneno,1,1,20,-0.2344482392,,
Nav1.4,Veneno,1,1,25,,,
Nav1.4,Veneno,1,1,30,-0.1376342773,,
Nav1.4,Veneno,1,1,35,,,
Nav1.4,Veneno,1,1,40,-0.1023315415,,
Nav1.4,Veneno,1,1,45,,,
Nav1.4,Veneno,1,1,50,-0.04263915867,,
Nav1.4,Veneno,1,1,55,,,
Nav1.4,Veneno,1,1,60,-0.03780517727,,
Nav1.4,Veneno,1,1,65,,,
Nav1.4,Control,1,2,-90,-0.05196937174,,
Nav1.4,Control,1,2,-85,-0.04555379599,,
Nav1.4,Control,1,2,-80,-0.04137770832,,
Nav1.4,Control,1,2,-75,-0.03822498769,,
Nav1.4,Control,1,2,-70,-0.03367029876,,
Nav1.4,Control,1,2,-65,-0.03225914389,,
Nav1.4,Control,1,2,-60,-0.04151767492,,
Nav1.4,Control,1,2,-55,-0.05755202472,,
Nav1.4,Control,1,2,-50,-0.07736550272,,
Nav1.4,Control,1,2,-45,-0.1110725105,,
Nav1.4,Control,1,2,-40,-0.1668806672,,
Nav1.4,Control,1,2,-35,-0.3782550693,,
Nav1.4,Control,1,2,-30,-0.8266661167,,
Nav1.4,Control,1,2,-25,-1.051679373,,
Nav1.4,Control,1,2,-20,-1.040222645,,
Nav1.4,Control,1,2,-15,-0.9478048682,,
Nav1.4,Control,1,2,-10,-0.8188577294,,
Nav1.4,Control,1,2,-5,-0.6958650351,,
Nav1.4,Control,1,2,0,-0.5819954872,,
Nav1.4,Control,1,2,5,-0.4779993594,,
Nav1.4,Control,1,2,10,-0.4009275436,,
Nav1.4,Control,1,2,15,-0.3369966745,,
Nav1.4,Control,1,2,20,-0.2866908312,,
Nav1.4,Control,1,2,25,-0.25035429,,
Nav1.4,Control,1,2,30,-0.2345998585,,
Nav1.4,Control,1,2,35,-0.2052387446,,
Nav1.4,Control,1,2,40,-0.1760933101,,
Nav1.4,Control,1,2,45,-0.1587648392,,
Nav1.4,Control,1,2,50,-0.1335407943,,
Nav1.4,Control,1,2,55,-0.1063227803,,
Nav1.4,Control,1,2,60,-0.07700296491,,
Nav1.4,Control,1,2,65,-0.05822662264,,
Nav1.4,Veneno,1,2,-90,0.0002017691731,,
Nav1.4,Veneno,1,2,-85,0.002749107778,,
Nav1.4,Veneno,1,2,-80,0.005455330014,,
Nav1.4,Veneno,1,2,-75,0.001886539161,,
Nav1.4,Veneno,1,2,-70,-0.04453296214,,
Nav1.4,Veneno,1,2,-65,-0.06328235567,,
Nav1.4,Veneno,1,2,-60,-0.09791855514,,
Nav1.4,Veneno,1,2,-55,-0.1479446739,,
Nav1.4,Veneno,1,2,-50,-0.2539642453,,
Nav1.4,Veneno,1,2,-45,-0.4029480517,,
Nav1.4,Veneno,1,2,-40,-0.5729587078,,
Nav1.4,Veneno,1,2,-35,-0.8567293286,,
Nav1.4,Veneno,1,2,-30,-1.158109307,,
Nav1.4,Veneno,1,2,-25,-1.264297843,,
Nav1.4,Veneno,1,2,-20,-1.196334481,,
Nav1.4,Veneno,1,2,-15,-1.062982678,,
Nav1.4,Veneno,1,2,-10,-0.9504939318,,
Nav1.4,Veneno,1,2,-5,-0.8139441609,,
Nav1.4,Veneno,1,2,0,-0.701848805,,
Nav1.4,Veneno,1,2,5,-0.605208993,,
Nav1.4,Veneno,1,2,10,-0.5277069211,,
Nav1.4,Veneno,1,2,15,-0.468200177,,
Nav1.4,Veneno,1,2,20,-0.4175813496,,
Nav1.4,Veneno,1,2,25,-0.3966251016,,
Nav1.4,Veneno,1,2,30,-0.4179294109,,
Nav1.4,Veneno,1,2,35,-0.418749094,,
Nav1.4,Veneno,1,2,40,-0.3982417881,,
Nav1.4,Veneno,1,2,45,-0.3821456432,,
Nav1.4,Veneno,1,2,50,-0.3640343547,,
Nav1.4,Veneno,1,2,55,-0.3502812684,,
Nav1.4,Veneno,1,2,60,-0.338455081,,
Nav1.4,Veneno,1,2,65,-0.3133852482,,
Nav1.4,Control,1,3,-90,-0.06583473831,,
Nav1.4,Control,1,3,-85,-0.06137564033,,
Nav1.4,Control,1,3,-80,-0.05387739837,,
Nav1.4,Control,1,3,-75,-0.04806140065,,
Nav1.4,Control,1,3,-70,-0.03919617087,,
Nav1.4,Control,1,3,-65,-0.03390225768,,
Nav1.4,Control,1,3,-60,-0.02668144181,,
Nav1.4,Control,1,3,-55,0.005306527019,,
Nav1.4,Control,1,3,-50,0.03982418031,,
Nav1.4,Control,1,3,-45,0.04086580873,,
Nav1.4,Control,1,3,-40,0.04032355547,,
Nav1.4,Control,1,3,-35,0.02254012972,,
Nav1.4,Control,1,3,-30,-0.03132969886,,
Nav1.4,Control,1,3,-25,-0.1647016108,,
Nav1.4,Control,1,3,-20,-0.3408863842,,
Nav1.4,Control,1,3,-15,-0.4386939704,,
Nav1.4,Control,1,3,-10,-0.42119807,,
Nav1.4,Control,1,3,-5,-0.3504804969,,
Nav1.4,Control,1,3,0,-0.2265942693,,
Nav1.4,Control,1,3,5,-0.07820823044,,
Nav1.4,Control,1,3,10,0.06769858301,,
Nav1.4,Control,1,3,15,0.1042414904,,
Nav1.4,Control,1,3,20,0.1104332805,,
Nav1.4,Control,1,3,25,0.1322823465,,
Nav1.4,Control,1,3,30,0.1403127611,,
Nav1.4,Control,1,3,35,0.156789735,,
Nav1.4,Control,1,3,40,0.1688000411,,
Nav1.4,Control,1,3,45,0.14769499,,
Nav1.4,Control,1,3,50,0.1407137811,,
Nav1.4,Control,1,3,55,0.1586460173,,
Nav1.4,Control,1,3,60,0.1765605807,,
Nav1.4,Control,1,3,65,0.2025232315,,
Nav1.4,Veneno,1,3,-90,-0.004675194621,,
Nav1.4,Veneno,1,3,-85,0.001498363912,,
Nav1.4,Veneno,1,3,-80,0.005385603756,,
Nav1.4,Veneno,1,3,-75,-0.01178178564,,
Nav1.4,Veneno,1,3,-70,-0.009658064693,,
Nav1.4,Veneno,1,3,-65,-0.00329940021,,
Nav1.4,Veneno,1,3,-60,-0.001338269562,,
Nav1.4,Veneno,1,3,-55,-0.01946371049,,
Nav1.4,Veneno,1,3,-50,-0.04026319087,,
Nav1.4,Veneno,1,3,-45,-0.03759915754,,
Nav1.4,Veneno,1,3,-40,-0.04153642431,,
Nav1.4,Veneno,1,3,-35,-0.06425701082,,
Nav1.4,Veneno,1,3,-30,-0.1154039726,,
Nav1.4,Veneno,1,3,-25,-0.2596295476,,
Nav1.4,Veneno,1,3,-20,-0.4442984164,,
Nav1.4,Veneno,1,3,-15,-0.5356535316,,
Nav1.4,Veneno,1,3,-10,-0.5410541296,,
Nav1.4,Veneno,1,3,-5,-0.4852544963,,
Nav1.4,Veneno,1,3,0,-0.4168976247,,
Nav1.4,Veneno,1,3,5,-0.2497913837,,
Nav1.4,Veneno,1,3,10,-0.1283064038,,
Nav1.4,Veneno,1,3,15,-0.05399360135,,
Nav1.4,Veneno,1,3,20,0.008847597986,,
Nav1.4,Veneno,1,3,25,0.01578409225,,
Nav1.4,Veneno,1,3,30,0.0120219253,,
Nav1.4,Veneno,1,3,35,0.0251169689,,
Nav1.4,Veneno,1,3,40,0.03042752668,,
Nav1.4,Veneno,1,3,45,0.05122450367,,
Nav1.4,Veneno,1,3,50,0.0515772067,,
Nav1.4,Veneno,1,3,55,0.06632570177,,
Nav1.4,Veneno,1,3,60,0.07922313362,,
Nav1.4,Veneno,1,3,65,0.08446115255,,
Nav1.5,Control,1,1,-90,-0.05026737228,0.01445008268,
Nav1.5,Control,1,1,-85,-0.04071438685,0.01232981804,
Nav1.5,Control,1,1,-80,-0.03738698736,0.01196182873,
Nav1.5,Control,1,1,-75,-0.02998794988,0.01016905697,
Nav1.5,Control,1,1,-70,-0.02530005574,0.009125826353,
Nav1.5,Control,1,1,-65,-0.01701502502,0.006554893386,
Nav1.5,Control,1,1,-60,-0.01302214712,0.005382851582,
Nav1.5,Control,1,1,-55,-0.01944461837,0.008670538642,
Nav1.5,Control,1,1,-50,-0.05791448802,0.02803184833,
Nav1.5,Control,1,1,-45,-0.1980512142,0.1048199883,
Nav1.5,Control,1,1,-40,-0.5806412101,0.3389896954,
Nav1.5,Control,1,1,-35,-0.9596222639,0.6246423677,
Nav1.5,Control,1,1,-30,-1.142097712,0.8399683289,
Nav1.5,Control,1,1,-25,-1.130231261,0.955306841,
Nav1.5,Control,1,1,-20,-1.006524801,1,
Nav1.5,Control,1,1,-15,-0.8293614388,0.9993010784,
Nav1.5,Control,1,1,-10,-0.6174316406,0.9450124549,
Nav1.5,Control,1,1,-5,-0.403863728,0.8470742128,
Nav1.5,Control,1,1,0,-0.2096813619,0.6984917524,
Nav1.5,Control,1,1,5,-0.05245085806,,
Nav1.5,Control,1,1,10,0.02167338878,,
Nav1.5,Control,1,1,15,0.06369707733,,
Nav1.5,Control,1,1,20,0.1098317802,,
Nav1.5,Control,1,1,25,0.1467048824,,
Nav1.5,Control,1,1,30,0.1581558734,,
Nav1.5,Control,1,1,35,0.1700715125,,
